id,authors,description,num_ratings,pages,ratings,titles,genre1,genre2,genre3,genre4,genre5,genre6
33815781,Jasmine Guillory,"A groomsman and his last-minute guest are about to discover if a fake date can go the distance in a fun and flirty debut novel.  Agreeing to go to a wedding with a guy she gets stuck with in an elevator is something Alexa Monroe wouldn't normally do. But there's something about Drew Nichols that's too hard to resist.  On the eve of his ex's wedding festivities, Drew is minus a plus one. Until a power outage strands him with the perfect candidate for a fake girlfriend...  After Alexa and Drew have more fun than they ever thought possible, Drew has to fly back to Los Angeles and his job as a pediatric surgeon, and Alexa heads home to Berkeley, where she's the mayor's chief of staff. Too bad they can't stop thinking about the other...  They're just two high-powered professionals on a collision course toward the long distance dating disaster of the century--or closing the gap between what they think they need and what they truly want...",46207.0,320.0,3.53,"The Wedding Date (The Wedding Date, #1)",'Contemporary Romance', 'Romance', 'Contemporary', 'Adult', 'Womens Fiction', 'Fiction'
44564172,Meg Wolitzer,"To be admired by someone we admire—we all yearn for this: the private, electrifying pleasure of being singled out by someone of esteem. But sometimes it can also mean entry to a new kind of life, a bigger world.  Greer Kadetsky is a shy college freshman when she meets the woman she hopes will change her life. Faith Frank, dazzlingly persuasive and elegant at sixty-three, has been a central pillar of the women’s movement for decades, a figure who inspires others to influence the world. Upon hearing Faith speak for the first time, Greer—madly in love with her boyfriend, Cory, but still full of longing for an ambition that she can’t quite place—feels her inner world light up. And then, astonishingly, Faith invites Greer to make something out of that sense of purpose, leading Greer down the most exciting path of her life as it winds toward and away from her meant-to-be love story with Cory and the future she’d always imagined.  Charming and wise, knowing and witty, Meg Wolitzer delivers a novel about power and influence, ego and loyalty, womanhood and ambition. At its heart, The Female Persuasion is about the flame we all believe is flickering inside of us, waiting to be seen and fanned by the right person at the right time. It’s a story about the people who guide and the people who follow (and how those roles evolve over time), and the desire within all of us to be pulled into the light.",35984.0,480.0,3.6,The Female Persuasion,'Contemporary', 'Fiction', 'Audiobook', 'Feminism', 'Literary Fiction',NA
38212843,Nicholas Sparks,"In the romantic tradition of The Notebook and Nights in Rodanthe, #1 New York Times bestselling author Nicholas Sparks returns with a story about a chance encounter that becomes a touchstone for two vastly different individuals -- transcending decades, continents, and the bittersweet workings of fate.  Hope Anderson is at a crossroads. At thirty-six, she's been dating her boyfriend, an orthopedic surgeon, for six years. With no wedding plans in sight, and her father recently diagnosed with ALS, she decides to use a week at her family's cottage in Sunset Beach, North Carolina, to ready the house for sale and mull over some difficult decisions about her future.  Tru Walls has never visited North Carolina but is summoned to Sunset Beach by a letter from a man claiming to be his father. A safari guide, born and raised in Zimbabwe, Tru hopes to unravel some of the mysteries surrounding his mother's early life and recapture memories lost with her death. When the two strangers cross paths, their connection is as electric as it is unfathomable . . . but in the immersive days that follow, their feelings for each other will give way to choices that pit family duty against personal happiness in devastating ways.  Illuminating life's heartbreaking regrets and enduring hope, Every Breath explores the many facets of love that lay claim to our deepest loyalties -- and asks the question, How long can a dream survive?",39452.0,321.0,4.05,Every Breath,'Drama', 'Contemporary Romance', 'Romance', 'Contemporary', 'Adult', 'Womens Fiction'
35533431,Simone St. James,"A suspense novel from the award-winning author of The Haunting of Maddy Clare...  Vermont, 1950. There's a place for the girls whom no one wants--the troublemakers, the illegitimate, the too smart for their own good. It's called Idlewild Hall. And in the small town where it's located, there are rumors that the boarding school is haunted. Four roommates bond over their whispered fears, their budding friendship blossoming--until one of them mysteriously disappears. . . .  Vermont, 2014. As much as she's tried, journalist Fiona Sheridan cannot stop revisiting the events surrounding her older sister's death. Twenty years ago, her body was found lying in the overgrown fields near the ruins of Idlewild Hall. And though her sister's boyfriend was tried and convicted of murder, Fiona can't shake the suspicion that something was never right about the case.  When Fiona discovers that Idlewild Hall is being restored by an anonymous benefactor, she decides to write a story about it. But a shocking discovery during the renovations will link the loss of her sister to secrets that were meant to stay hidden in the past--and a voice that won't be silenced. . . .",34533.0,336.0,4.04,The Broken Girls,'Mystery', 'Thriller', 'Mystery Thriller', 'Fiction', 'Historical Fiction', 'Historical'
36097619,Rhys Bowen,"A novel about a woman who braves her father’s hidden past to discover his secrets…  In 1944, British bomber pilot Hugo Langley parachuted from his stricken plane into the verdant fields of German-occupied Tuscany. Badly wounded, he found refuge in a ruined monastery and in the arms of Sofia Bartoli. But the love that kindled between them was shaken by an irreversible betrayal.  Nearly thirty years later, Hugo’s estranged daughter, Joanna, has returned home to the English countryside to arrange her father’s funeral. Among his personal effects is an unopened letter addressed to Sofia. In it is a startling revelation.  Still dealing with the emotional wounds of her own personal trauma, Joanna embarks on a healing journey to Tuscany to understand her father’s history—and maybe come to understand herself as well. Joanna soon discovers that some would prefer the past be left undisturbed, but she has come too far to let go of her father’s secrets now…",52882.0,336.0,3.96,The Tuscan Child,'Mystery', 'World War II', 'Fiction', 'Historical Fiction', 'Italy', 'Historical'
34810320,Courtney Summers,"A missing girl on a journey of revenge. A Serial―like podcast following the clues she's left behind. And an ending you won't be able to stop talking about.  Sadie hasn't had an easy life. Growing up on her own, she's been raising her sister Mattie in an isolated small town, trying her best to provide a normal life and keep their heads above water.  But when Mattie is found dead, Sadie's entire world crumbles. After a somewhat botched police investigation, Sadie is determined to bring her sister's killer to justice and hits the road following a few meager clues to find him.  When West McCray―a radio personality working on a segment about small, forgotten towns in America―overhears Sadie's story at a local gas station, he becomes obsessed with finding the missing girl. He starts his own podcast as he tracks Sadie's journey, trying to figure out what happened, hoping to find her before it's too late.  Courtney Summers has written the breakout book of her career. Sadie is propulsive and harrowing and will keep you riveted until the last page.",39148.0,308.0,4.18,Sadie,'Mystery', 'Young Adult', 'Contemporary', 'Fiction', 'Audiobook',NA
35356382,C.J. Tudor,"In 1986, Eddie and his friends are just kids on the verge of adolescence. They spend their days biking around their sleepy English village and looking for any taste of excitement they can get. The chalk men are their secret code: little chalk stick figures they leave for one another as messages only they can understand. But then a mysterious chalk man leads them right to a dismembered body, and nothing is ever the same.  In 2016, Eddie is fully grown, and thinks he's put his past behind him. But then he gets a letter in the mail, containing a single chalk stick figure. When it turns out that his friends got the same message, they think it could be a prank . . . until one of them turns up dead.  That's when Eddie realizes that saving himself means finally figuring out what really happened all those years ago.",48123.0,280.0,3.7,The Chalk Man,'Mystery', 'Horror', 'Thriller', 'Mystery Thriller', 'Fiction', 'Suspense'
35889205,Sejal Badani,"From the bestselling author of Trail of Broken Wings comes an epic story of the unrelenting force of love, the power of healing, and the invincible desire to dream.  Nothing prepares Jaya, a New York journalist, for the heartbreak of her third miscarriage and the slow unraveling of her marriage in its wake. Desperate to assuage her deep anguish, she decides to go to India to uncover answers to her family’s past.  Intoxicated by the sights, smells, and sounds she experiences, Jaya becomes an eager student of the culture. But it is Ravi—her grandmother’s former servant and trusted confidant—who reveals the resilience, struggles, secret love, and tragic fall of Jaya’s pioneering grandmother during the British occupation. Through her courageous grandmother’s arrestingly romantic and heart-wrenching story, Jaya discovers the legacy bequeathed to her and a strength that, until now, she never knew was possible.",58080.0,400.0,4.4,The Storyteller's Secret,'India', 'Fiction', 'Historical Fiction', 'Historical', 'Cultural',NA
36448554,B.A. Paris,"Finn and Layla are young, in love, and on vacation. They’re driving along the highway when Finn decides to stop at a service station to use the restroom. He hops out of the car, locks the doors behind him, and goes inside. When he returns Layla is gone—never to be seen again. That is the story Finn told to the police. But it is not the whole story.  Ten years later Finn is engaged to Layla’s sister, Ellen. Their shared grief over what happened to Layla drew them close and now they intend to remain together. Still, there’s something about Ellen that Finn has never fully understood. His heart wants to believe that she is the one for him...even though a sixth sense tells him not to trust her.  Then, not long before he and Ellen are to be married, Finn gets a phone call. Someone from his past has seen Layla—hiding in plain sight. There are other odd occurrences: Long-lost items from Layla’s past that keep turning up around Finn and Ellen’s house. Emails from strangers who seem to know too much. Secret messages, clues, warnings. If Layla is alive—and on Finn’s trail—what does she want? And how much does she know?  A tour de force of psychological suspense, Bring Me Back will have you questioning everything and everyone until its stunning climax.",49178.0,291.0,3.47,Bring Me Back,'Mystery', 'Thriller', 'Mystery Thriller', 'Fiction', 'Suspense',NA
38389488,John Grisham,"October 1946, Clanton, Mississippi  Pete Banning was Clanton, Mississippi's favorite son--a decorated World War II hero, the patriarch of a prominent family, a farmer, father, neighbor, and a faithful member of the Methodist church. Then one cool October morning he rose early, drove into town, walked into the church, and calmly shot and killed his pastor and friend, the Reverend Dexter Bell. As if the murder weren't shocking enough, it was even more baffling that Pete's only statement about it--to the sheriff, to his lawyers, to the judge, to the jury, and to his family--was: ""I have nothing to say."" He was not afraid of death and was willing to take his motive to the grave. In a major novel unlike anything he has written before, John Grisham takes us on an incredible journey, from the Jim Crow South to the jungles of the Philippines during World War II; from an insane asylum filled with secrets to the Clanton courtroom where Pete's defense attorney tries desperately to save him. Reminiscent of the finest tradition of Southern Gothic storytelling, The Reckoning would not be complete without Grisham's signature layers of legal suspense, and he delivers on every page.",50824.0,420.0,3.74,The Reckoning,'Mystery', 'Thriller', 'Fiction', 'Historical Fiction', 'Historical',NA
26856502,V.E. Schwab,"The sequel to VICIOUS, V.E. Schwab's first adult novel.  Sydney once had Serena—beloved sister, betrayed enemy, powerful ally. But now she is alone, except for her thrice-dead dog, Dol, and then there's Victor, who thinks Sydney doesn't know about his most recent act of vengeance.  Victor himself is under the radar these days—being buried and re-animated can strike concern even if one has superhuman powers. But despite his own worries, his anger remains. And Eli Ever still has yet to pay for the evil he has done.",23834.0,480.0,4.26,"Vengeful (Villains, #2)",'Fantasy', 'Fiction', 'Science Fiction', 'Adult',NA,NA
36381085,(Pseudonym),"New York Times bestselling author Beatriz Williams brings us the blockbuster novel of the season—an electrifying postwar fable of love, class, power, and redemption set among the inhabitants of an island off the New England coast . . .  In the summer of 1951, Miranda Schuyler arrives on elite, secretive Winthrop Island as a schoolgirl from the margins of high society, still reeling from the loss of her father in the Second World War. When her beautiful mother marries Hugh Fisher, whose summer house on Winthrop overlooks the famous lighthouse, Miranda’s catapulted into a heady new world of pedigrees and cocktails, status and swimming pools. Isobel Fisher, Miranda’s new stepsister—all long legs and world-weary bravado, engaged to a wealthy Island scion—is eager to draw Miranda into the arcane customs of Winthrop society.  But beneath the island’s patrician surface, there are really two clans: the summer families with their steadfast ways and quiet obsessions, and the working class of Portuguese fishermen and domestic workers who earn their living on the water and in the laundries of the summer houses. Uneasy among Isobel’s privileged friends, Miranda finds herself drawn to Joseph Vargas, whose father keeps the lighthouse with his mysterious wife. In summer, Joseph helps his father in the lobster boats, but in the autumn he returns to Brown University, where he’s determined to make something of himself. Since childhood, Joseph’s enjoyed an intense, complex friendship with Isobel Fisher, and as the summer winds to its end, Miranda’s caught in a catastrophe that will shatter Winthrop’s hard-won tranquility and banish Miranda from the island for nearly two decades.  Now, in the landmark summer of 1969, Miranda returns at last, as a renowned Shakespearean actress hiding a terrible heartbreak. On its surface, the Island remains the same—determined to keep the outside world from its shores, fiercely loyal to those who belong. But the formerly powerful Fisher family is a shadow of itself, and Joseph Vargas has recently escaped the prison where he was incarcerated for the murder of Miranda’s stepfather eighteen years earlier. What’s more, Miranda herself is no longer a naïve teenager, and she begins a fierce, inexorable quest for justice for the man she once loved . . . even if it means uncovering every last one of the secrets that bind together the families of Winthrop Island.",27084.0,371.0,3.73,The Summer Wives,'Mystery', 'Romance', 'Fiction', 'Historical Fiction', 'Historical',NA
35068705,Beatriz Williams,"When Rin aced the Keju, the Empire-wide test to find the most talented youth to learn at the Academies, it was a shock to everyone: to the test officials, who couldn’t believe a war orphan from Rooster Province could pass without cheating; to Rin’s guardians, who believed they’d finally be able to marry her off and further their criminal enterprise; and to Rin herself, who realized she was finally free of the servitude and despair that had made up her daily existence. That she got into Sinegard, the most elite military school in Nikan, was even more surprising.  But surprises aren’t always good.  Because being a dark-skinned peasant girl from the south is not an easy thing at Sinegard. Targeted from the outset by rival classmates for her color, poverty, and gender, Rin discovers she possesses a lethal, unearthly power—an aptitude for the nearly-mythical art of shamanism. Exploring the depths of her gift with the help of a seemingly insane teacher and psychoactive substances, Rin learns that gods long thought dead are very much alive—and that mastering control over those powers could mean more than just surviving school.  For while the Nikara Empire is at peace, the Federation of Mugen still lurks across a narrow sea. The militarily advanced Federation occupied Nikan for decades after the First Poppy War, and only barely lost the continent in the Second. And while most of the people are complacent to go about their lives, a few are aware that a Third Poppy War is just a spark away . . .  Rin’s shamanic powers may be the only way to save her people. But as she finds out more about the god that has chosen her, the vengeful Phoenix, she fears that winning the war may cost her humanity . . . and that it may already be too late.",25360.0,544.0,3.99,"The Poppy War (The Poppy War, #1)",'Fantasy', 'Adult', 'Fiction', 'Historical Fiction', 'Historical',NA
41012533,R.F. Kuang,"With authoritative reporting honed through eight presidencies from Nixon to Obama, author Bob Woodward reveals in unprecedented detail the harrowing life inside President Donald Trump’s White House and precisely how he makes decisions on major foreign and domestic policies. Woodward draws from hundreds of hours of interviews with firsthand sources, meeting notes, personal diaries, files and documents. The focus is on the explosive debates and the decision-making in the Oval Office, the Situation Room, Air Force One and the White House residence.  Fear is the most intimate portrait of a sitting president ever published during the president’s first years in office.",42667.0,448.0,3.91,Fear: Trump in the White House,'Biography', 'Politics', 'Audiobook', 'Nonfiction', 'History',NA
34499221,Bob Woodward,"Princess Lira is siren royalty and the most lethal of them all. With the hearts of seventeen princes in her collection, she is revered across the sea. Until a twist of fate forces her to kill one of her own. To punish her daughter, the Sea Queen transforms Lira into the one thing they loathe most—a human. Robbed of her song, Lira has until the winter solstice to deliver Prince Elian’s heart to the Sea Queen or remain a human forever.  The ocean is the only place Prince Elian calls home, even though he is heir to the most powerful kingdom in the world. Hunting sirens is more than an unsavory hobby—it’s his calling. When he rescues a drowning woman in the ocean, she’s more than what she appears. She promises to help him find the key to destroying all of sirenkind for good—But can he trust her? And just how many deals will Elian have to barter to eliminate mankind’s greatest enemy?",33308.0,344.0,3.96,To Kill a Kingdom,'Romance', 'Fantasy', 'Young Adult', 'Retellings',NA,NA
36082326,Alexandra Christo,"From neuroscientist and New York Times bestselling author of Still Alice comes a powerful exploration of regret, forgiveness, freedom, and what it means to be alive.  An accomplished concert pianist, Richard received standing ovations from audiences all over the world in awe of his rare combination of emotional resonance and flawless technique. Every finger of his hands was a finely calibrated instrument, dancing across the keys and striking each note with exacting precision. That was eight months ago.  Richard now has ALS, and his entire right arm is paralyzed. His fingers are impotent, still, devoid of possibility. The loss of his hand feels like a death, a loss of true love, a divorce—his divorce.  He knows his left arm will go next.  Three years ago, Karina removed their framed wedding picture from the living room wall and hung a mirror there instead. But she still hasn’t moved on. Karina is paralyzed by excuses and fear, stuck in an unfulfilling life as a piano teacher, afraid to pursue the path she abandoned as a young woman, blaming Richard and their failed marriage for all of it.  When Richard becomes increasingly paralyzed and is no longer able to live on his own, Karina becomes his reluctant caretaker. As Richard’s muscles, voice, and breath fade, both he and Karina try to reconcile their past before it’s too late.  Poignant and powerful, Every Note Played is a masterful exploration of redemption and what it means to find peace inside of forgiveness.",30788.0,307.0,4.1,Every Note Played,'Contemporary', 'Adult Fiction', 'Audiobook', 'Fiction',NA,NA
37796866,Lisa Genova,"Set in an America where half the population has been silenced, VOX is the harrowing, unforgettable story of what one woman will do to protect herself and her daughter.  On the day the government decrees that women are no longer allowed to speak more than 100 words daily, Dr. Jean McClellan is in denial—this can't happen here. Not in America. Not to her.  This is just the beginning.  Soon women can no longer hold jobs. Girls are no longer taught to read or write. Females no longer have a voice. Before, the average person spoke sixteen thousand words a day, but now women only have one hundred to make themselves heard.  But this is not the end.  For herself, her daughter, and every woman silenced, Jean will reclaim her voice.",37214.0,336.0,3.58,Vox,'Dystopia', 'Feminism', 'Science Fiction', 'Fiction',NA,NA
34840184,Christina Dalcher,"It's Nantucket wedding season, also known as summer-the sight of a bride racing down Main Street is as common as the sun setting at Madaket Beach. The Otis-Winbury wedding promises to be an event to remember: the groom's wealthy parents have spared no expense to host a lavish ceremony at their oceanfront estate.  But it's going to be memorable for all the wrong reasons after tragedy strikes: a body is discovered in Nantucket Harbor just hours before the ceremony-and everyone in the wedding party is suddenly a suspect. As Chief of Police Ed Kapenash interviews the bride, the groom, the groom's famous mystery-novelist mother, and even a member of his own family, he discovers that every wedding is a minefield-and no couple is perfect. Featuring beloved characters from The Castaways, Beautiful Day, and A Summer Affair, The Perfect Couple proves once again that Elin Hilderbrand is the queen of the summer beach read.",45999.0,480.0,3.97,The Perfect Couple,'Mystery', 'Womens Fiction', 'Fiction', 'Audiobook', 'Chick Lit',NA
31180248,Elin Hilderbrand,"Leah Burke—girl-band drummer, master of deadpan, and Simon Spier’s best friend from the award-winning Simon vs. the Homo Sapiens Agenda—takes center stage in this novel of first love and senior-year angst.  When it comes to drumming, Leah Burke is usually on beat—but real life isn’t always so rhythmic. An anomaly in her friend group, she’s the only child of a young, single mom, and her life is decidedly less privileged. She loves to draw but is too self-conscious to show it. And even though her mom knows she’s bisexual, she hasn’t mustered the courage to tell her friends—not even her openly gay BFF, Simon.  So Leah really doesn’t know what to do when her rock-solid friend group starts to fracture in unexpected ways. With prom and college on the horizon, tensions are running high. It’s hard for Leah to strike the right note while the people she loves are fighting—especially when she realizes she might love one of them more than she ever intended.",45080.0,352.0,3.92,"Leah on the Offbeat (Creekwood, #2)",'Contemporary', 'Young Adult', 'Romance', 'LGBT',NA,NA
36626748,Becky Albertalli,"Two Truths and a Lie. The girls played it all the time in their tiny cabin at Camp Nightingale. Vivian, Natalie, Allison, and first-time camper Emma Davis, the youngest of the group. The games ended when Emma sleepily watched the others sneak out of the cabin in the dead of night. The last she—or anyone—saw of them was Vivian closing the cabin door behind her, hushing Emma with a finger pressed to her lips.  Now a rising star in the New York art scene, Emma turns her past into paintings—massive canvases filled with dark leaves and gnarled branches that cover ghostly shapes in white dresses. The paintings catch the attention of Francesca Harris-White, the socialite and wealthy owner of Camp Nightingale. When Francesca implores her to return to the newly reopened camp as a painting instructor, Emma sees an opportunity to try to find out what really happened to her friends.  Yet it's immediately clear that all is not right at Camp Nightingale. Already haunted by memories from fifteen years ago, Emma discovers a security camera pointed directly at her cabin, mounting mistrust from Francesca and, most disturbing of all, cryptic clues Vivian left behind about the camp's twisted origins. As she digs deeper, Emma finds herself sorting through lies from the past while facing threats from both man and nature in the present.  And the closer she gets to the truth about Camp Nightingale, the more she realizes it may come at a deadly price.",41051.0,384.0,4.06,The Last Time I Lied,'Mystery Thriller', 'Mystery', 'Fiction', 'Thriller',NA,NA
38926487,Riley Sager,"Colleen Hoover delivers a tour de force novel about a troubled marriage and the one old forgotten promise that might be able to save it.  Quinn and Graham’s perfect love is threatened by their imperfect marriage. The memories, mistakes, and secrets that they have built up over the years are now tearing them apart. The one thing that could save them might also be the very thing that pushes their marriage beyond the point of repair.  All Your Perfects is a profound novel about a damaged couple whose potential future hinges on promises made in the past. This is a heartbreaking page-turner that asks: Can a resounding love with a perfect beginning survive a lifetime between two imperfect people?",45176.0,306.0,4.29,All Your Perfects,'Contemporary Romance', 'Romance', 'Contemporary', 'Fiction', 'New Adult',NA
37946414,Colleen Hoover,"During WWII, Juliet Armstrong was conscripted into service as a young woman, transcribing conversations between an MI5 agent and a ring of suspected German sympathizers. Years later, in 1950 post-war London, Julie can't escape the repercussions of her work for the government, and is pulled back into the life of espionage she thought she'd left behind.  Kate Atkinson's latest novel brings mid-century London to life in a gripping tale of deception and consequences.",33262.0,343.0,3.5,Transcription,'Mystery', 'World War II', 'Fiction', 'Historical Fiction', 'Historical', 'War'
44279110,Kate Atkinson,"This is a novel about a young woman's efforts to duck the ills of the world by embarking on an extended hibernation with the help of one of the worst psychiatrists in the annals of literature and the battery of medicines she prescribes.  Our narrator should be happy, shouldn't she? She's young, thin, pretty, a recent Columbia graduate, works an easy job at a hip art gallery, lives in an apartment on the Upper East Side of Manhattan paid for, like the rest of her needs, by her inheritance. But there is a dark and vacuous hole in her heart, and it isn't just the loss of her parents, or the way her Wall Street boyfriend treats her, or her sadomasochistic relationship with her best friend, Reva. It's the year 2000 in a city aglitter with wealth and possibility; what could be so terribly wrong?  My Year of Rest and Relaxation is a powerful answer to that question. Through the story of a year spent under the influence of a truly mad combination of drugs designed to heal our heroine from her alienation from this world, Moshfegh shows us how reasonable, even necessary, alienation can be",43348.0,304.0,3.68,My Year of Rest and Relaxation,'Contemporary', 'Literary Fiction', 'Fiction',NA,NA,NA
36464087,Ottessa Moshfegh,"When Sarah meets Eddie, they connect instantly and fall in love. To Sarah, it seems as though her life has finally begun. And it's mutual: It's as though Eddie has been waiting for her, too. Sarah has never been so certain of anything. So when Eddie leaves for a long-booked vacation and promises to call from the airport, she has no cause to doubt him. But he doesn't call.  Sarah's friends tell her to forget about him, but she can't. She knows something's happened--there must be an explanation.  Minutes, days, weeks go by as Sarah becomes increasingly worried. But then she discovers she's right. There is a reason for Eddie's disappearance, and it's the one thing they didn't share with each other: the truth.",39455.0,337.0,3.77,Ghosted,'Romance', 'Mystery', 'Contemporary', 'Fiction',NA,NA
40130093,Barbara Kingsolver,"On a dark midwinter’s night in an ancient inn on the river Thames, an extraordinary event takes place. The regulars are telling stories to while away the dark hours, when the door bursts open on a grievously wounded stranger. In his arms is the lifeless body of a small child. Hours later, the girl stirs, takes a breath and returns to life. Is it a miracle? Is it magic? Or can science provide an explanation? These questions have many answers, some of them quite dark indeed.  Those who dwell on the river bank apply all their ingenuity to solving the puzzle of the girl who died and lived again, yet as the days pass the mystery only deepens. The child herself is mute and unable to answer the essential questions: Who is she? Where did she come from? And to whom does she belong? But answers proliferate nonetheless.  Three families are keen to claim her. A wealthy young mother knows the girl is her kidnapped daughter, missing for two years. A farming family reeling from the discovery of their son’s secret liaison, stand ready to welcome their granddaughter. The parson’s housekeeper, humble and isolated, sees in the child the image of her younger sister. But the return of a lost child is not without complications and no matter how heartbreaking the past losses, no matter how precious the child herself, this girl cannot be everyone’s. Each family has mysteries of its own, and many secrets must be revealed before the girl’s identity can be known.  Once Upon a River is a glorious tapestry of a book that combines folklore and science, magic and myth. Suspenseful, romantic, and richly atmospheric, the beginning of this novel will sweep you away on a powerful current of storytelling, transporting you through worlds both real and imagined, to the triumphant conclusion whose depths will continue to give up their treasures long after the last page is turned.",25468.0,464.0,4.0,Once Upon a River,'Mystery', 'Magical Realism', 'Fantasy', 'Fiction', 'Historical Fiction', 'Historical'
36613747,"(Author, Narrator)","Could psychedelic drugs change our worldview? One of America's most admired writers takes us on a mind-altering journey to the frontiers of human consciousness  When LSD was first discovered in the 1940s, it seemed to researchers, scientists and doctors as if the world might be on the cusp of psychological revolution. It promised to shed light on the deep mysteries of consciousness, as well as offer relief to addicts and the mentally ill. But in the 1960s, with the vicious backlash against the counter-culture, all further research was banned. In recent years, however, work has quietly begun again on the amazing potential of LSD, psilocybin and DMT. Could these drugs in fact improve the lives of many people? Diving deep into this extraordinary world and putting himself forward as a guinea-pig, Michael Pollan has written a remarkable history of psychedelics and a compelling portrait of the new generation of scientists fascinated by the implications of these drugs. How to Change Your Mind is a report from what could very well be the future of human consciousness.",24451.0,480.0,4.28,"How to Change Your Mind: What the New Science of Psychedelics Teaches Us About Consciousness, Dying, Addiction, Depression, and Transcendence",'Science', 'Health', 'Nonfiction', 'Philosophy', 'Psychology',NA
36329818,Diane Setterfield,"A heart to protect. A debt to repay. A game to win.  After being swept up in the magical world of Caraval, Donatella Dragna has finally escaped her father and saved her sister, Scarlett, from a disastrous arranged marriage. The girls should be celebrating, but Tella isn’t yet free. She made a desperate bargain with a mysterious criminal, and what Tella owes him no one has ever been able to deliver: Caraval Master Legend’s true name.  The only chance of uncovering Legend’s identity is to win Caraval, so Tella throws herself into the legendary competition once more—and into the path of the murderous heir to the throne, a doomed love story, and a web of secrets…including her sister's. Caraval has always demanded bravery, cunning, and sacrifice, but now the game is asking for more. If Tella can’t fulfill her bargain and deliver Legend’s name, she’ll lose everything she cares about—maybe even her life. But if she wins, Legend and Caraval will be destroyed forever...  Welcome, welcome to Caraval . . . the games have only just begun.",37968.0,451.0,4.26,"Legendary (Caraval, #2)",'Romance', 'Fantasy', 'Young Adult',NA,NA,NA
33257757,Michael Pollan,"They call him father, liberator, warlord, Reaper. But he feels a boy as he falls toward the pale blue planet, his armor red, his army vast, his heart heavy. It is the tenth year of war and the thirty-second of his life.  A decade ago, Darrow was the hero of the revolution he believed would break the chains of the Society. But the Rising has shattered everything: Instead of peace and freedom, it has brought endless war. Now he must risk everything he has fought for on one last desperate mission. Darrow still believes he can save everyone, but can he save himself?  And throughout the worlds, other destinies entwine with Darrow’s to change his fate forever:  A young Red girl flees tragedy in her refugee camp and achieves for herself a new life she could never have imagined.  An ex-soldier broken by grief is forced to steal the most valuable thing in the galaxy—or pay with his life.  And Lysander au Lune, the heir in exile to the sovereign, wanders the stars with his mentor, Cassius, haunted by the loss of the world that Darrow transformed, and dreaming of what will rise from its ashes.  Red Rising was the story of the end of one universe, and Iron Gold is the story of the creation of a new one. Witness the beginning of a stunning new saga of tragedy and triumph from masterly New York Times bestselling author Pierce Brown.",35104.0,601.0,4.23,"Iron Gold (Red Rising Saga, #4)",'Fantasy', 'Dystopia', 'Science Fiction', 'Fiction',NA,NA
39939417,Stephanie Garber,"In this moving story two teens fall in love with just one minor complication—they can’t get within five feet of each other without risking their lives.  Can you love someone you can never touch?  Stella Grant likes to be in control—even though her totally out of control lungs have sent her in and out of the hospital most of her life. At this point, what Stella needs to control most is keeping herself away from anyone or anything that might pass along an infection and jeopardize the possibility of a lung transplant. Six feet apart. No exceptions.  The only thing Will Newman wants to be in control of is getting out of this hospital. He couldn’t care less about his treatments, or a fancy new clinical drug trial. Soon, he’ll turn eighteen and then he’ll be able to unplug all these machines and actually go see the world, not just its hospitals.  Will’s exactly what Stella needs to stay away from. If he so much as breathes on Stella she could lose her spot on the transplant list. Either one of them could die. The only way to stay alive is to stay apart. But suddenly six feet doesn’t feel like safety. It feels like punishment.  What if they could steal back just a little bit of the space their broken lungs have stolen from them? Would five feet apart really be so dangerous if it stops their hearts from breaking too?",41861.0,288.0,4.18,Five Feet Apart,'Romance', 'Young Adult', 'Contemporary', 'Fiction',NA,NA
34275212,Pierce Brown,"A searing, electrifying debut novel set in India and America, about a once-in-a-lifetime friendship between two girls who are driven apart but never stop trying to find one another again.  When Poornima first meets Savitha, she feels something she thought she lost for good when her mother died: hope. Poornima's father hires Savitha to work one of their sari looms, and the two girls are quickly drawn to one another. Savitha is even more impoverished than Poornima, but she is full of passion and energy. She shows Poornima how to find beauty in a bolt of indigo cloth, a bowl of yogurt rice and bananas, the warmth of friendship. Suddenly their Indian village doesn't feel quite so claustrophobic, and Poornima begins to imagine a life beyond the arranged marriage her father is desperate to lock down for her. But when a devastating act of cruelty drives Savitha away, Poornima leaves behind everything she has ever known to find her friend again. Her journey takes her into the darkest corners of India's underworld, on a harrowing cross-continental journey, and eventually to an apartment complex in Seattle. Alternating between the girls’ perspectives as they face relentless obstacles, Girls Burn Brighter introduces two heroines who never lose the hope that burns within them.  In breathtaking prose, Shobha Rao tackles the most urgent issues facing women today: domestic abuse, human trafficking, immigration, and feminism. At once a propulsive page-turner and a heart-wrenching meditation on friendship, Rao's debut novel is a literary tour de force.",15330.0,309.0,3.78,Girls Burn Brighter,'Contemporary', 'India', 'Fiction', 'Feminism', 'Literary Fiction', 'Cultural'
